user_id,y
M1_D00599_06_30,16.39380407333374
M1_D00144_16_00,16.50404953956604
M1_D00367_17_30,16.478930473327637
M2_D00505_23_30,16.492390632629395
M2_D00543_20_30,16.429059982299805
M1_D00125_02_30,16.494282722473145
M1_D00334_19_00,16.524900913238525
M1_D00698_04_30,16.26781725883484
M2_D00021_23_30,16.338309049606323
M1_D00150_07_00,16.498380184173584
M1_D00125_00_00,16.529320240020752
M2_D00283_05_00,19.31046986579895
M1_D00537_22_00,16.244629859924316
M1_D00660_13_00,19.29205012321472
M2_D00607_08_30,19.298079013824463
M1_D00480_18_30,16.465268850326538
M1_D00090_21_00,16.433390617370605
M2_D00234_18_30,18.361496686935425
M2_D00653_03_00,16.48166298866272
M1_D00236_07_00,16.350499391555786
M2_D00613_05_30,17.790530920028687
M1_D00150_21_00,16.564019441604614
M2_D00103_02_30,17.868406295776367
M1_D00090_10_30,16.71832036972046
M2_D00614_19_00,17.965051412582397
M1_D00214_11_00,16.41681170463562
M1_D00302_10_00,16.669430017471313
M2_D00664_19_00,16.430293560028076
M2_D00001_15_00,17.829384803771973
M2_D00294_13_30,19.077998638153076
M2_D00214_07_00,16.37288522720337
M1_D00134_14_00,16.56526827812195
M2_D00132_08_30,19.329805850982666
M2_D00486_19_30,16.355230569839478
M2_D00707_00_30,16.369481086730957
M2_D00634_02_00,17.818564891815186
M1_D00564_00_00,16.349238395690918
M1_D00689_22_00,16.714757442474365
M1_D00626_23_30,16.594847679138184
M2_D00398_23_00,16.402071714401245
M2_D00681_09_00,19.335299015045166
M1_D00215_05_30,16.444480180740356
M1_D00124_19_00,16.42250633239746
M2_D00103_20_00,17.85117745399475
M2_D00373_06_30,17.808758974075317
M2_D00383_03_00,17.80504274368286
M1_D00251_00_00,16.42096209526062
M1_D00429_14_00,16.549371480941772
M1_D00215_08_00,16.39021348953247
M1_D00088_05_30,16.42223882675171
M1_D00043_18_30,16.823955535888672
M2_D00103_07_30,17.856815576553345
M2_D00143_13_00,16.467543125152588
M2_D00026_16_30,16.401678562164307
M1_D00429_13_00,16.499756336212158
M2_D00681_22_30,19.286847829818726
M2_D00459_03_30,19.795411586761475
M2_D00394_23_00,16.434743881225586
M1_D00232_05_30,16.418418645858765
M1_D00440_13_00,16.420084953308105
M1_D00612_13_30,16.73408532142639
M1_D00373_04_30,16.68592357635498
M1_D00215_22_00,16.393612146377563
M1_D00237_07_30,16.437475442886353
M2_D00066_17_30,16.423422813415527
M2_D00401_16_30,16.38194227218628
M2_D00164_00_00,16.379343032836914
M1_D00689_07_00,16.54626774787903
M1_D00214_13_30,16.436703205108643
M1_D00689_08_00,16.409132957458496
M1_D00429_06_00,16.469157218933105
M1_D00098_20_30,16.446322441101074
M1_D00712_02_00,16.40178418159485
M2_D00426_21_30,19.29949116706848
M1_D00638_10_30,16.3525493144989
M1_D00367_09_00,16.434632062911987
M1_D00612_06_30,16.715628385543823
M1_D00564_20_00,16.38757038116455
M2_D00404_11_30,18.376782417297363
M1_D00277_08_30,16.725229024887085
M2_D00459_00_30,19.09417963027954
M2_D00157_01_00,18.03669309616089
M2_D00499_23_30,16.400676488876343
M1_D00195_15_00,16.469509840011597
M1_D00240_20_00,16.461768627166748
M2_D00199_11_00,19.428496837615967
M1_D00099_09_30,16.43458890914917
M2_D00555_19_30,16.386666536331177
M2_D00073_22_00,16.441080808639526
M2_D00066_06_30,19.29134464263916
M2_D00707_18_30,16.35679268836975
M2_D00683_03_30,16.36857771873474
M1_D00215_19_00,16.50183916091919
M2_D00513_19_30,16.43063974380493
M1_D00214_19_30,16.577476263046265
M1_D00382_06_30,16.36715817451477
M1_D00135_18_00,16.51980447769165
M1_D00240_18_30,16.55518102645874
M1_D00217_04_30,16.52699851989746
M1_D00063_04_00,16.616328477859497
M1_D00251_20_30,16.516167640686035
M2_D00362_11_00,19.155284881591797
M2_D00414_21_30,19.294552326202393
M1_D00043_11_00,16.51813840866089
M2_D00421_15_00,16.415952920913696
M2_D00612_14_30,16.51450252532959
M2_D00291_05_00,17.934160947799683
M2_D00398_02_00,16.387091398239136
M1_D00599_11_00,16.445000886917114
M1_D00542_10_30,16.47685956954956
M2_D00598_23_00,18.057738065719604
M2_D00612_02_30,17.826075315475464
M1_D00166_22_00,16.450623750686646
M1_D00524_10_00,19.242820978164673
M1_D00653_12_00,16.433714151382446
M2_D00606_17_00,16.41478705406189
M1_D00145_17_00,16.396501541137695
M2_D00164_05_00,16.36126446723938
M1_D00237_10_00,16.4426748752594
M2_D00405_04_30,17.888550996780396
M2_D00217_08_00,19.165772199630737
M1_D00719_03_00,16.811749935150146
M2_D00473_21_30,16.396838426589966
M2_D00066_00_00,16.346513032913208
M2_D00460_21_00,19.02984929084778
M1_D00247_07_00,16.539152145385742
M1_D00577_00_00,16.347901105880737
M2_D00291_16_30,17.87521004676819
M1_D00215_10_00,16.56675672531128
M2_D00103_21_00,17.829282999038696
M2_D00214_21_00,16.37705111503601
M2_D00337_02_00,17.830554723739624
M2_D00465_04_00,17.857189655303955
M1_D00556_09_30,16.40393877029419
M2_D00021_01_30,16.427191972732544
M2_D00540_02_30,16.578946352005005
M1_D00174_20_00,16.464635610580444
M1_D00537_10_30,16.504526376724243
M2_D00505_18_00,16.469672679901123
M2_D00157_22_30,18.392791986465454
M1_D00145_20_00,16.434617519378662
M1_D00000_15_00,16.470742225646973
M1_D00207_08_00,16.45067262649536
M1_D00146_07_00,16.8156156539917
M1_D00712_12_30,16.47750210762024
M1_D00209_20_30,16.414885759353638
M2_D00405_20_30,16.475650310516357
M1_D00134_21_30,16.784523963928223
M2_D00538_02_00,16.370086193084717
M2_D00290_10_00,16.53494095802307
M2_D00202_11_00,19.28189969062805
M2_D00180_06_00,16.394393920898438
M1_D00481_18_00,16.519609928131104
M1_D00302_13_30,16.540916204452515
M1_D00382_00_00,16.48872947692871
M1_D00277_18_30,16.45207691192627
M2_D00282_10_00,18.57052731513977
M1_D00698_18_00,16.449044466018677
M2_D00543_02_00,17.850038766860962
M2_D00282_19_30,18.68190598487854
M2_D00513_20_30,17.829205751419067
M1_D00600_00_30,16.357198238372803
M1_D00604_01_30,16.419220209121704
M2_D00513_04_00,17.935043334960938
M2_D00214_16_30,16.383546590805054
M2_D00066_18_00,16.359249591827393
M2_D00401_12_00,16.40578532218933
M1_D00719_02_30,16.4301700592041
M1_D00215_17_00,16.367775678634644
M2_D00407_05_00,19.16371250152588
M2_D00274_16_30,16.37810182571411
M2_D00248_21_00,19.42354393005371
M1_D00124_21_30,16.419804334640503
M2_D00459_16_00,19.285094261169434
M2_D00001_06_30,17.85507369041443
M2_D00487_13_30,17.84516406059265
M2_D00459_18_30,19.408323526382446
M1_D00607_04_00,16.515290021896362
M2_D00337_19_00,17.9912531375885
M2_D00143_08_00,16.493517875671387
M1_D00146_12_00,16.8336124420166
M2_D00421_03_30,16.37900733947754
M1_D00612_07_00,16.79113793373108
M2_D00079_07_00,19.480748653411865
M1_D00215_06_30,16.398878812789917
M1_D00088_22_30,16.397743225097656
M1_D00020_10_00,16.474610090255737
M2_D00596_19_00,16.458563327789307
M2_D00612_02_00,17.79826521873474
M2_D00508_09_30,19.349092960357666
M1_D00577_19_00,16.413159608840942
M1_D00719_04_30,16.486175298690796
M2_D00394_03_00,16.428921699523926
M2_D00207_05_30,17.84505009651184
M1_D00638_09_00,16.44898819923401
M2_D00559_20_00,16.37630319595337
M2_D00026_14_00,19.275583744049072
M2_D00460_18_00,17.812708616256714
M1_D00063_03_30,16.675108909606934
M1_D00144_00_00,16.479736328125
M2_D00001_22_00,17.805443286895752
M2_D00283_18_30,19.078946113586426
M1_D00689_05_00,16.41969060897827
M1_D00626_11_00,16.397741556167603
M1_D00373_11_30,16.428375005722046
M2_D00687_03_30,16.352343797683716
M2_D00454_15_30,16.4444317817688
M2_D00628_00_00,17.959938526153564
M2_D00143_11_00,17.98049759864807
M2_D00540_00_00,16.867283582687378
M2_D00405_15_00,17.870896577835083
M2_D00487_10_30,16.51304817199707
M1_D00382_20_30,16.429185390472412
M1_D00036_19_30,16.36386227607727
M2_D00541_08_30,16.487138986587524
M1_D00541_23_00,16.494759559631348
M2_D00053_00_30,17.82478928565979
M2_D00531_22_30,19.34601616859436
M1_D00655_16_00,16.716315746307373
M2_D00606_10_30,16.66797423362732
M2_D00405_05_30,17.82382082939148
M1_D00302_19_30,16.586631298065186
M2_D00086_23_30,16.52068328857422
M1_D00036_16_30,16.569889307022095
M2_D00351_11_00,19.348740816116333
M1_D00146_19_00,16.38739514350891
M1_D00145_22_30,16.510016679763794
M1_D00673_11_30,16.412128448486328
M2_D00625_10_30,17.901722192764282
M1_D00251_15_00,16.551856756210327
M2_D00075_06_30,16.560980558395386
M2_D00362_17_00,16.420361280441284
M2_D00681_00_30,19.083391189575195
M2_D00157_12_00,18.44223690032959
M1_D00481_23_00,16.44445490837097
M1_D00428_03_30,16.45069432258606
M2_D00614_14_00,17.91690444946289
M1_D00484_16_30,16.702606201171875
M1_D00085_03_00,16.475958824157715
M1_D00719_18_00,16.539124250411987
M2_D00614_04_30,17.99031901359558
M1_D00174_07_30,16.507654905319214
M1_D00334_03_30,16.453721046447754
M2_D00505_06_30,16.50459623336792
M2_D00543_12_30,17.79557204246521
M2_D00248_02_00,19.298633813858032
M2_D00712_21_00,18.004305124282837
M2_D00407_10_30,16.39924645423889
M2_D00634_21_00,17.825825691223145
M2_D00426_23_30,19.28326439857483
M2_D00249_10_30,19.294582843780518
M1_D00541_07_30,16.547808170318604
M2_D00401_11_00,16.554553270339966
M2_D00460_07_30,16.425384759902954
M1_D00689_19_00,16.53645658493042
M1_D00144_21_30,16.529462814331055
M2_D00249_11_00,19.32882595062256
M2_D00607_15_30,19.15833353996277
M2_D00086_21_00,16.353185415267944
M1_D00404_21_00,16.555919647216797
M2_D00334_03_30,17.91732692718506
M1_D00302_20_00,16.541064739227295
M1_D00670_08_30,16.50185489654541
M1_D00404_07_00,16.489930629730225
M1_D00541_02_30,16.48274540901184
M2_D00607_13_30,19.092949867248535
M2_D00538_10_30,16.44718337059021
M1_D00481_03_00,16.399625778198242
M2_D00505_14_30,18.099430799484253
M1_D00130_01_30,16.4212646484375
M1_D00460_07_30,16.49206304550171
M2_D00274_10_00,16.48635959625244
M1_D00302_23_00,16.65656805038452
M2_D00143_06_30,16.48796796798706
M2_D00421_17_30,16.366029024124146
M2_D00513_19_00,17.91441535949707
M2_D00164_02_00,16.46574068069458
M1_D00055_18_00,16.546701669692993
M2_D00606_07_00,16.46715259552002
M2_D00075_19_30,16.35666847229004
M1_D00537_12_00,16.43293023109436
M1_D00421_04_00,19.29228115081787
M2_D00487_12_00,16.530099868774414
M1_D00090_13_00,16.53893208503723
M1_D00146_02_00,16.478028297424316
M1_D00373_10_30,16.396077632904053
M2_D00066_16_30,16.412233114242554
M2_D00421_23_30,19.34326195716858
M2_D00351_18_00,19.340888500213623
M2_D00664_02_30,16.414867639541626
M2_D00426_20_00,19.294286727905273
M2_D00687_09_30,16.354027032852173
M1_D00656_11_00,16.57449460029602
M2_D00404_11_00,18.517762422561646
M2_D00073_15_30,16.36488676071167
M2_D00398_07_00,16.365826845169067
M2_D00687_05_30,16.373196840286255
M2_D00555_04_30,16.396547317504883
M1_D00358_20_00,16.42006540298462
M1_D00214_02_30,16.346906900405884
M1_D00577_09_30,16.379815816879272
M1_D00098_01_30,16.39736819267273
M1_D00577_13_00,16.42382836341858
M1_D00709_12_00,16.452320337295532
M1_D00719_06_00,16.480635166168213
M2_D00606_17_30,16.47619891166687
M2_D00103_11_00,17.844935417175293
M2_D00680_12_30,16.361144542694092
M1_D00124_15_00,16.53879952430725
M1_D00656_16_30,16.64770245552063
M1_D00135_03_00,16.456437826156616
M1_D00156_01_30,16.42075514793396
M1_D00599_21_00,16.439404726028442
M2_D00269_14_00,19.348772764205933
M2_D00555_02_30,19.36032509803772
M2_D00373_17_30,17.797914266586304
M1_D00043_07_00,16.38468837738037
M2_D00373_13_30,17.88640785217285
M2_D00614_05_00,17.95750141143799
M1_D00236_10_00,16.374936819076538
M1_D00195_23_00,16.718116283416748
M1_D00577_15_30,16.534446477890015
M2_D00086_09_00,16.381579637527466
M2_D00143_01_00,17.89639949798584
M2_D00486_17_30,17.90227222442627
M1_D00034_21_30,16.398010730743408
M2_D00053_07_00,17.82882308959961
M1_D00092_02_30,16.514832735061646
M1_D00150_16_30,16.57686471939087
M2_D00459_04_30,19.39236092567444
M1_D00719_02_00,16.531482219696045
M1_D00098_09_00,16.813243627548218
M2_D00079_16_00,19.473533391952515
M2_D00598_23_30,18.166802644729614
M1_D00083_01_30,16.45329713821411
M2_D00021_00_00,16.36403226852417
M2_D00628_23_00,17.902587413787842
M1_D00685_01_00,16.536615133285522
M2_D00026_01_00,19.34538459777832
M2_D00564_21_30,16.329328298568726
M1_D00357_18_00,16.451986074447632
M2_D00598_21_30,18.04101824760437
M2_D00564_14_00,16.384607553482056
M1_D00253_04_00,16.654325008392334
M1_D00156_21_00,16.51088237762451
M1_D00380_07_00,16.460527420043945
M2_D00612_19_30,16.36318039894104
M2_D00681_12_30,19.34482455253601
M1_D00000_14_30,16.35443425178528
M2_D00664_20_30,16.39277935028076
M2_D00513_09_00,16.353328704833984
M2_D00712_19_00,16.605135917663574
M1_D00156_08_30,16.480541467666626
M1_D00214_15_30,16.40475559234619
M2_D00555_00_30,16.351945877075195
M1_D00653_07_30,16.339344024658203
M2_D00613_19_30,16.459815502166748
M2_D00283_19_00,19.349929332733154
M1_D00712_19_00,16.408538341522217
M1_D00253_11_30,16.520148515701294
M1_D00709_03_00,16.497779369354248
M2_D00383_23_00,17.959564685821533
M1_D00154_09_00,16.34876585006714
M1_D00085_12_00,16.5112087726593
M1_D00145_09_00,16.352874517440796
M1_D00095_06_30,16.53454279899597
M1_D00525_14_00,16.35468077659607
M1_D00548_16_00,16.438483953475952
M2_D00559_10_00,16.372344970703125
M2_D00564_14_30,16.386052131652832
M1_D00701_13_30,16.58511710166931
M2_D00001_06_00,17.907324075698853
M1_D00531_14_00,16.388188123703003
M1_D00195_02_00,16.60816764831543
M1_D00653_23_30,16.48397207260132
M2_D00132_21_30,19.345553398132324
M2_D00075_09_30,16.452906370162964
M1_D00531_01_00,16.44756054878235
M1_D00429_20_30,16.372293710708618
M2_D00687_05_00,16.48323893547058
M2_D00283_14_30,19.475647926330566
M2_D00614_09_30,17.940813779830933
M1_D00382_21_00,16.701906204223633
M1_D00251_14_30,16.568004608154297
M1_D00247_18_30,16.519709587097168
M2_D00282_12_00,18.5108745098114
M1_D00421_13_30,19.156134843826294
M1_D00367_10_00,16.418386936187744
M2_D00383_18_00,19.798352241516113
M2_D00513_23_30,16.41412663459778
M1_D00125_20_30,16.63468074798584
M1_D00626_08_00,16.41900610923767
M2_D00712_12_00,18.006231784820557
M2_D00404_23_30,18.501125812530518
M1_D00670_06_00,16.828799724578857
M1_D00277_21_30,16.75335121154785
M2_D00486_19_00,16.39955735206604
M2_D00290_17_30,16.37587285041809
M2_D00541_03_30,18.452739238739014
M1_D00577_12_00,16.432601928710938
M1_D00636_16_00,16.392330169677734
M1_D00088_00_30,16.370510578155518
M1_D00604_02_30,16.382349014282227
M1_D00512_09_30,16.543035984039307
M2_D00026_14_30,16.436790227890015
M1_D00036_01_00,16.396338939666748
M2_D00614_13_00,17.8774356842041
M2_D00283_10_30,19.299858331680298
M2_D00132_13_00,19.34758996963501
M2_D00383_18_30,19.826239585876465
M2_D00405_06_00,17.824500560760498
M1_D00638_09_30,16.394928693771362
M2_D00290_21_00,16.442227363586426
M1_D00460_09_30,16.588883638381958
M1_D00310_07_30,16.70101237297058
M2_D00180_05_00,16.395453929901123
M2_D00683_14_00,16.35505175590515
M1_D00673_19_30,16.523611783981323
M1_D00334_23_30,16.43797993659973
M1_D00660_15_30,19.35965061187744
M2_D00394_23_30,16.35917639732361
M2_D00505_09_30,18.20492959022522
M1_D00480_02_30,16.50214958190918
M1_D00277_07_00,16.370933294296265
M2_D00294_19_30,16.483611345291138
M1_D00404_11_30,16.763751983642578
M1_D00088_11_00,16.520552158355713
M1_D00020_05_30,16.460736989974976
M2_D00460_13_30,17.83918070793152
M2_D00707_15_00,16.396396160125732
M2_D00387_09_30,16.48610782623291
M1_D00166_08_00,16.4203622341156
M1_D00247_12_30,16.496455907821655
M1_D00277_09_30,16.455660581588745
M1_D00476_23_00,16.504602432250977
M2_D00234_14_00,18.403958320617676
M2_D00405_23_30,17.819873571395874
M1_D00090_04_30,16.4102885723114
M2_D00275_20_00,16.389989852905273
M1_D00277_11_30,16.770477533340454
M2_D00543_01_30,17.82924723625183
M2_D00707_16_30,16.356133222579956
M2_D00401_10_30,16.51035976409912
M2_D00499_08_30,19.163387060165405
M2_D00207_22_30,17.793537139892578
M2_D00031_17_30,16.347469568252563
M1_D00712_03_30,16.47121810913086
M2_D00157_09_00,18.51439356803894
M1_D00685_07_30,16.366825580596924
M2_D00486_04_00,16.44877338409424
M2_D00282_01_00,18.577346801757812
M2_D00315_07_00,18.026097774505615
M1_D00460_01_30,16.549273014068604
M1_D00310_16_00,16.501797437667847
M1_D00537_15_30,16.595210075378418
M2_D00465_15_00,18.074057579040527
M2_D00075_03_00,16.45278835296631
M1_D00207_12_00,16.356693267822266
M1_D00125_17_30,16.54928493499756
M1_D00689_18_00,16.48501205444336
M1_D00055_13_30,16.548794746398926
M1_D00026_07_30,16.457855463027954
M2_D00079_18_30,19.343408346176147
M1_D00709_05_30,16.574181079864502
M1_D00005_12_30,16.38763427734375
M2_D00680_14_00,16.353204011917114
M2_D00494_02_00,19.346524477005005
M1_D00670_18_00,16.419098377227783
M1_D00421_00_30,19.28125286102295
M1_D00150_15_30,16.77485466003418
M1_D00340_16_30,16.48644757270813
M2_D00217_14_30,19.42239737510681
M2_D00073_23_00,16.35626530647278
M2_D00394_18_30,16.438505172729492
M1_D00501_08_00,16.549928188323975
M1_D00421_14_00,19.283417463302612
M1_D00232_23_30,16.373636484146118
M1_D00237_08_00,16.509279251098633
M1_D00655_15_00,16.36388850212097
M2_D00217_06_00,19.497485876083374
M2_D00465_12_30,18.00224804878235
M2_D00465_09_00,17.88630509376526
M1_D00357_03_30,16.64112401008606
M2_D00053_14_30,17.799424409866333
M1_D00156_11_00,16.354893922805786
M1_D00020_10_30,16.70154356956482
M1_D00564_05_00,16.333459854125977
M2_D00143_07_30,16.46069884300232
M1_D00556_22_00,16.39030146598816
M2_D00214_19_30,16.37191128730774
M2_D00164_01_30,16.440232276916504
M2_D00001_18_30,16.373130321502686
M2_D00103_18_30,17.85026788711548
M1_D00480_00_30,16.420177698135376
M1_D00670_06_30,16.5505211353302
M1_D00240_01_30,16.839715719223022
M2_D00683_08_00,16.371321201324463
M1_D00607_09_00,16.37618136405945
M1_D00638_21_00,16.590694665908813
M2_D00473_11_30,16.512723684310913
M2_D00414_12_00,16.401997089385986
M2_D00199_04_00,19.345404148101807
M2_D00026_06_30,19.285361766815186
M1_D00247_06_00,16.48685312271118
M2_D00559_14_00,16.372474431991577
M1_D00259_23_00,16.442408800125122
M2_D00487_22_00,17.882387161254883
M2_D00508_14_30,19.355127573013306
M1_D00524_02_00,19.298639059066772
M1_D00512_05_00,16.55283808708191
M2_D00157_15_00,18.53364062309265
M2_D00086_17_00,16.35703682899475
M1_D00150_07_30,16.530234575271606
M1_D00656_07_30,16.510271787643433
M2_D00541_08_00,16.89771294593811
M1_D00251_13_30,16.385751724243164
M2_D00157_13_00,18.270495176315308
M2_D00217_11_00,19.417787313461304
M1_D00034_11_30,16.54370665550232
M1_D00537_01_00,16.389586687088013
M2_D00505_16_30,18.11089849472046
M1_D00655_18_00,16.45405626296997
M1_D00095_23_30,16.511536359786987
M1_D00209_17_30,16.404967308044434
M1_D00207_03_30,16.509663820266724
M1_D00124_06_00,16.416271924972534
M2_D00540_11_30,16.460366010665894
M1_D00253_08_30,16.34506320953369
M1_D00481_21_00,16.335383415222168
M2_D00538_22_00,16.400359630584717
M1_D00465_16_00,16.52836012840271
M2_D00454_20_30,16.39305567741394
M2_D00249_02_00,16.380955457687378
M1_D00524_08_30,19.270824670791626
M1_D00626_17_00,16.40060067176819
M1_D00723_11_00,16.575207948684692
M1_D00090_13_30,16.450830221176147
M1_D00063_04_30,16.51961898803711
M1_D00150_20_30,16.594647645950317
M2_D00217_13_00,19.232652187347412
M2_D00606_03_00,16.692948579788208
M1_D00655_14_30,16.565308809280396
M1_D00542_13_30,16.544870138168335
M1_D00240_06_30,16.484166145324707
M1_D00099_08_00,16.380316495895386
M2_D00249_11_30,19.33991527557373
M1_D00063_23_30,16.406609535217285
M2_D00625_12_30,17.844683408737183
M2_D00664_09_30,16.365962028503418
M2_D00282_11_00,18.160507917404175
M1_D00055_09_00,16.5976722240448
M1_D00055_05_30,16.572462797164917
M1_D00251_23_00,16.58775305747986
M1_D00358_02_30,16.589727878570557
M2_D00234_11_00,18.4390389919281
M1_D00150_01_00,16.72670555114746
M2_D00334_21_00,17.95613121986389
M2_D00275_02_30,19.346881866455078
M2_D00712_18_30,16.613545179367065
M1_D00144_06_30,16.44515824317932
M1_D00144_03_30,16.68261957168579
M1_D00607_18_30,16.52663803100586
M1_D00124_18_30,16.472853899002075
M1_D00174_04_30,16.4038028717041
M1_D00599_04_00,16.3654625415802
M1_D00480_17_30,16.357797145843506
M1_D00373_12_30,16.451438903808594
M1_D00150_06_30,16.409557342529297
M1_D00604_13_00,16.359603881835938
M1_D00655_00_30,16.503093957901
M2_D00053_03_00,17.81195092201233
M1_D00247_23_30,16.440285444259644
M1_D00719_19_30,16.394135236740112
M1_D00099_14_30,16.45572853088379
M1_D00373_18_00,16.447715282440186
M1_D00099_10_00,16.427777767181396
M1_D00130_19_30,16.424838304519653
M2_D00103_14_00,17.838671922683716
M2_D00164_03_30,16.46638512611389
M2_D00066_03_00,16.408607244491577
M1_D00382_16_00,16.618633270263672
M1_D00577_18_00,16.416062116622925
M1_D00146_12_30,16.41766667366028
M1_D00542_22_30,16.464274406433105
M2_D00513_01_30,17.8707218170166
M1_D00026_09_30,16.51028537750244
M1_D00599_09_30,16.683475494384766
M1_D00209_02_30,16.764366388320923
M1_D00043_14_00,16.454153776168823
M2_D00079_18_00,19.301450967788696
M1_D00214_04_00,16.37863850593567
M2_D00683_09_30,16.372745752334595
M1_D00146_11_30,16.615612745285034
M2_D00086_14_30,16.48280382156372
M1_D00480_11_30,16.354883909225464
M2_D00487_21_00,17.82933521270752
M1_D00476_10_30,16.47607707977295
M2_D00460_21_30,19.276771306991577
M1_D00638_13_30,16.478745460510254
M2_D00143_00_30,18.01045870780945
M2_D00291_11_30,17.820775270462036
M1_D00421_17_30,19.337976217269897
M1_D00607_09_30,16.509488344192505
M2_D00653_20_30,16.387746810913086
M2_D00683_18_30,16.48946261405945
M1_D00404_19_30,16.56532311439514
M1_D00600_19_00,16.40229034423828
M1_D00709_08_00,16.49200201034546
M1_D00501_23_00,16.497339725494385
M1_D00525_03_30,16.40983009338379
M1_D00564_21_00,16.360638856887817
M1_D00310_17_30,16.52581787109375
M1_D00310_11_30,16.45735454559326
M1_D00429_05_00,16.479552030563354
M1_D00404_18_30,16.476309061050415
M1_D00626_20_00,16.423401832580566
M2_D00217_07_30,19.467778205871582
M1_D00209_16_00,16.42107915878296
M1_D00000_20_00,16.513673305511475
M1_D00382_19_30,16.5593364238739
M2_D00559_05_30,16.370290756225586
M1_D00144_04_00,16.4221293926239
M1_D00215_00_30,16.490001440048218
M2_D00473_02_30,16.47624158859253
M2_D00398_03_00,16.497578859329224
M1_D00253_20_00,16.780008554458618
M2_D00362_05_30,16.44834804534912
M2_D00101_15_30,16.39592170715332
M1_D00100_09_00,16.407381772994995
M1_D00174_20_30,16.534083604812622
M2_D00079_08_00,19.29507851600647
M1_D00150_19_30,16.583918809890747
M1_D00719_10_00,16.4501211643219
M1_D00429_09_30,16.70128583908081
M1_D00259_13_30,16.470330238342285
M2_D00625_22_30,18.054094791412354
M1_D00709_00_00,16.597511291503906
M2_D00180_19_30,16.373018741607666
M1_D00150_22_30,16.55376434326172
M2_D00540_13_30,16.906174421310425
M2_D00508_12_30,19.335036516189575
M1_D00357_02_00,16.555447578430176
M2_D00681_02_00,19.277926683425903
M1_D00528_01_30,16.417856216430664
M1_D00334_14_00,16.568273067474365
M1_D00083_09_30,16.3494815826416
M1_D00088_18_30,16.478482246398926
M2_D00607_01_00,19.282994985580444
M1_D00217_14_00,16.76236653327942
M2_D00606_01_00,16.535106897354126
M1_D00564_06_00,16.37617301940918
M1_D00719_23_30,16.476163864135742
M2_D00454_02_00,17.887332677841187
M1_D00217_11_00,16.82649564743042
M2_D00414_09_30,16.393465518951416
M1_D00660_11_00,19.066863775253296
M2_D00614_02_00,17.919620513916016
M1_D00701_22_00,16.67212963104248
M2_D00164_18_30,16.466918468475342
M1_D00020_23_30,16.461266040802002
M1_D00207_15_30,16.515967845916748
M2_D00540_01_00,16.905889987945557
M1_D00000_16_00,16.39350461959839
M2_D00505_05_00,19.35154366493225
M2_D00086_18_00,16.4275164604187
M1_D00673_08_00,16.492958545684814
